Article_ID,Title,Summary
4d31101f-3e04-41e5-b676-440f19d3734c,"TITLE: Putin, Xi Jinping speak again before outreach/BRICS Plus format meeting. OPENING: The Russian leader also spoke with his South African counterpart, Cyril Ramaphosa",
7a5a503f-49ef-4f64-9bc8-41d9b9cd0fb2,"TITLE: Xi Jinping and Putin condemn Israel’s actions in phone call. OPENING: Russian President Vladimir Putin and Chinese President Xi Jinping engaged in a telephone conversation on Thursday, during which both leaders condemned Israel fo...",
91ff535b-9dde-48d7-a987-f2c21a9b2210,"TITLE: Putin, Xi Jinping adopt statement on global strategic stability. OPENING: It is also planned to sign several intergovernmental and interdepartmental documents",
25899e58-6fb5-4705-8221-d60c7683bb5b,"TITLE: China opposes external forces undermining security in Iran, says Xi Jinping. OPENING: According to the Chinese president, the country intends to expand practical cooperation with Iran in such areas as agriculture, industry and infrastructure cons...",
26a28aeb-ba52-49ba-be25-6321a5ea9fae,TITLE: What does Xi Jinping hope to accomplish with military parade?. OPENING: North Korean Leader Kim Jong Un has arrived in Beijing to attend a military parade with Chinese President Xi Jinping and Russian President Vladimir Putin. Ravi ...,
f6ec4b87-a5ce-4803-b0ea-8f17fd52b5d3,TITLE: Ukrainian President Volodymyr Zelenskyy invites Chinese leader Xi Jinping to visit after Russia visit. OPENING: Ukrainian President Volodymyr Zelenskyy invited Chinese President Xi Jinping to Ukraine after Xi met with Russian President Vladimir Putin.,
db2c328a-4129-4856-948d-644ccbdfe5b1,TITLE: China's Xi Jinping ready to work with President-elect Zardari. OPENING: Xi Jinping underscores increased strategic importance of bilateral relations,
802c5608-d031-459e-992f-2c2f13fd0264,"TITLE: Profile: Xi Jinping leads China on new journey. OPENING: Xi Jinping, general secretary of the CPC Central Committee, waves to journalists at the Great Hall of the People in Beijing, Oct. 23, 2022. (Xinhua/Pang Xinglei...",
12ccabb5-bb47-4e1d-b0a9-ff1cf15ac91a,"TITLE: Fifth volume of “Xi Jinping: The Governance of China” published. OPENING: Fifth volume of ""Xi Jinping: The Governance of China"" published",
68050c75-e458-44a3-91ec-ac61cea3ddff,"TITLE: China President Xi Jinping proposes 'global security initiative'. OPENING: It is the first time China has argued for ""indivisible security"" — a concept that means no state should strengthen its security at the expense of another na...",
46367ce6-e57b-4b49-88de-ed90f49a592b,"TITLE: Xi Jinping missing or quitting as Chinese president? Indian expert makes SHOCKING claim, says XI is now….. OPENING: Adil Brar, an expert on Chinese politics, has said that Chinese President Xi Jinping is not leaving power and is working in China. Scroll down to know more.",
d06d1a07-0555-432e-8937-db15ab509dbc,"TITLE: Xi Jinping Cements Control After 20th Party Congress. OPENING: There was little doubt about who would emerge ascendant from the 20th Party Congress. Nonetheless, the numerous profiles written on the man over the past week r...",
93d7112b-7ed3-44b2-9127-42ae11382c93,TITLE: Chinese President Xi Jinping appeals for peace in Ukraine. OPENING: Chinese President Xi Jinping has appealed for peace in Ukraine while taking indirect aim at the West at the opening of the BRICS Business Forum.,
b7c29bf2-07fc-4206-8ff0-2deeb71dc81e,"TITLE: Putin, Xi Jinping maintain constant contact — Kremlin spokesman. OPENING: Dmitry Peskov added that he was unable to say at the moment if Vladimir Putin would pass on a message to Xi Jinping through Russian Prime Minister Mikhail Mishu...",
e1bf47a5-ae74-4af8-8045-981503c7cc70,"TITLE: Xi Jinping Calls Project Through PoK ""Testament Of Friendship"" With Pakistan. OPENING: The so-called",
56693322-df0f-4965-bffa-70505b2d3fc8,TITLE: Military purge begins in China but where is Chinese president Xi Jinping? His absence raises questions like…. OPENING: Chinese President missing from BRICS for the first time in 12 years has paved way to the speculations about his successor.,
c9cebf2c-2721-45ee-993c-c584bf74cfd1,"TITLE: What's Xi Jinping Up To?. OPENING: Xi Jinping, general secretary of the Chinese Communist party, attended the opening session of the National People's Congress, his country's parliament, at the G...",
ee69ff46-a97e-4b2f-aa80-1703ef20cd4a,"TITLE: China to always be Tajikistan’s reliable partner: Xi Jinping. OPENING: DUSHANBE: President Xi Jinping said China will always be Tajikistan's trustworthy friend, no matter how international circumstances change, as he held talks wit...",
afc06452-ce97-48a6-a2ad-6749dd89fc30,"TITLE: Xi Jinping | The princeling’s next decade. OPENING: Facing an existential crisis in 2012, the Communist Party of China turned to a ‘princeling’. A decade on, Xi Jinping has rewritten the Party rulebook and is...",
fff57918-4e89-4340-9489-c3c253dcb971,"TITLE: Xi Jinping says China to support Saudi Arabia-Iran dialogue — TV. OPENING: On March 10, Iran and Saudi Arabia agreed to restore diplomatic relations and to reopen their respective embassies within two months",
39a0d5b4-0f4b-4217-a265-677c8a37ba83,TITLE: Xi Jinping caught on camera fuming at Justin Trudeau at G-20 meet. OPENING: Caught in camera: Xi Jinping scolds Justin Trudeau after their earlier conversation was published in media,
4ce54929-62ba-41b7-9864-1b2c15167cae,TITLE: China’s Xi Jinping problem. OPENING: A relentless centralisation of power allows the Chinese leader to take decisive action. But it makes it harder to reverse his mistakes,
d02e2a00-f15e-41de-aa65-d9caaa30c87e,TITLE: Kim Jong Un tells Xi Jinping of steadfast will to develop ties. OPENING: North Korea’s Kim Jong Un affirms commitment to steadily develop bilateral relations with China during Beijing meeting with Xi Jinping.,
1ae3aa16-6e24-489c-851b-2baeaf10de32,TITLE: Millions dead and counting- Xi Jinping promises more. OPENING: Jinping’s adventures were now out of control for the CCP and Chinese polity. It was manifested during and after Covid as well.,
79a35a3b-bdfb-4af1-b001-69ee871ea184,"TITLE: No compromise on Taiwan, says China's leader Xi Jinping. OPENING: President Xi stresses on military and technological developments in a speech to some 2,000 Chinese Communist Party delegates.",
a4764f58-a087-401b-a299-41e4d732a55c,"TITLE: Xi Jinping offers condolences to Putin over deadly school shooting. OPENING: ""On behalf of the government and the people of China, as well as on my own behalf, I express our deepest sorrow for the victims,"" the Chinese leader’s message...",
eb241022-36cb-4ff4-a806-195140f9ac14,"TITLE: Omicron named to avoid offending Xi Jinping. OPENING: The new variant of COVID-19 was named Omicron instead of Xi to avoid offending Chinese leader Xi Jinping, according to Sky News host Rita Panahi. “The WHO h...",
94e88354-fec7-4c75-a542-86552a81088f,TITLE: PREVIEW: Putin to hold talks with Xi Jinping. OPENING: These talks will be the third contact between the two leaders since the beginning of the year,
0c506344-5e05-4e06-898a-bcf89512417f,"TITLE: BRICS Bank becomes new force in international financial system — Xi Jinping. OPENING: The Chinese leader called for strengthening the voice of the Global South in the discussion of reforms of the international financial architecture, protecting t...",
a92c2db0-ddfd-4d73-830e-4c4c2fe68098,"TITLE: BREAKING: Xi Jinping Arrived In Moscow. OPENING: On March 20, General Secretary of the Chinese Communist Party and chairman of the Central Military Commission Xi Jinping arrived...",
5d2a8a0b-41aa-44a1-8a1f-079a612ba245,"TITLE: Putin getting ready for meeting with Xi Jinping. OPENING: At a February 22 meeting with Director of the Office of the Central Foreign Affairs Commission of the Chinese Communist Party (CCP), member of the CCP Politburo...",
91d38c39-c622-4893-b4f1-4ccdefc38f93,"TITLE: Xi Jinping Forever?. OPENING: In the Chinese Communist Party’s 20th National Congress, which begins in Beijing on Sunday, President Xi Jinping is expected to be confirmed as...",
9bc07996-a41f-4e47-82f2-197ac91e5e70,"TITLE: Xi Jinping and his young African friends. OPENING: In recent years, Chinese President Xi Jinping has proposed many key initiatives for China-Africa cooperation, focusing on nurturing, empowering, and supporting ...",
26f0a744-23fc-44dd-8ab0-7c4bb6597acb,"TITLE: Xi Jinping Says Asia-Pacific Region Is ""No One's Backyard"". OPENING: China's President Xi Jinping warned against Cold War tensions in Asia and stressed the need to reject confrontation in the region ahead of an Asia-Pacific Econo...",
0d23ed50-24f6-42bb-b915-28bf00915a35,TITLE: Xi Jinping expects Putin to visit China in October — Russian senator. OPENING: The Chinese leader said that his country was getting ready for a visit by the Russian president amid the Third Belt and Road Forum,
4e62994d-1257-4f48-9a3a-d84aa56a335e,"TITLE: At BRICS Summit, Xi Jinping Says China's Economy Is Resilient. OPENING: China's leader Xi Jinping told the BRICS group on Tuesday that China's economy was resilient and that the fundamentals for its long-term growth remained unchang...",
cf1c718e-2cdc-4308-bc19-07df6e5e2b5f,"TITLE: China's Communist Party Congress to confer more power to President Xi Jinping. OPENING: Xi Jinping, 69, who has been conferred the “core leader” status a title enjoyed by Mao is completing his second five-year term this year.",
e2992383-b0b7-4db2-a8e1-adc74d7bdae4,"TITLE: China hopes EU will abandon trade, economic restrictions — Xi Jinping. OPENING: The Chinese leader received European Commission President Ursula von der Leyen and European Council President Antonio Costa at the Great Hall of the People in B...",
68781ef5-f747-4a2a-8e2e-01529bdb14d7,"TITLE: China, US must cooperate, not counter each other — Xi Jinping. OPENING: Being two major powers, China and the US must bear their responsibility before history, before their nations and the world, the Chinese leader said",
2bb8eab9-f6d8-4e83-a648-38288a1faf9b,"TITLE: Xi Jinping accepts Raisi’s invitation to visit Iran. OPENING: During his visit to Beijing, Iranian President Ebrahim Raisi invited Chinese counterpart to Iran and the Chinese leader accepted the invitation,according to a j...",
2ea794dd-e06e-4f75-9a67-dec131d9139f,"TITLE: Xi Jinping missing: Is the Chinese president ill or…, Is Xi Jinping’s era over in China? Will he meet the same fate as…. OPENING: The world has witnessed the unexplained absence, coupled with reduced media references of the Chinse President Xi Jinping, leading to several questions.",
6ccc22db-1d8e-40a9-8573-a07c26baee60,"TITLE: China opposes external forces triggering unrest in Kazakhstan, says Xi Jinping. OPENING: China opposes external forces triggering unrest in Kazakhstan, says Xi Jinping Updated: Jan 07, 2022 18:50 IST Beijing [China], January 7 : Chinese...",
2d9bea55-0a11-4247-a51f-a8a3b23c7cf3,TITLE: 'Dictator XI Jinping!'. OPENING: Protesters gathered outside the San Francisco hotel where China's President Xi Jinping was to have dinner on the sidelines of the Asia-Pacific Economic Cooperat...,
13d05dfe-a5fd-427e-9fc0-63d529749c3a,"TITLE: Xi Jinping: The Architect of Modern China. OPENING: Xi Jinping stands as one of the most influential figures in contemporary global politics, steering China through a transformative era as the General...",
97d0320c-e4bb-43c5-8de7-cbdc5f5d907f,"TITLE: PM Modi, Xi Jinping Agree On ""Expeditious De-Escalation"" In Ladakh. OPENING: Prime Minister Narendra Modi and Chinese President Xi Jinping agreed to work for ""expeditious de-escalation"" along the entire Line of Actual Control (LAC), wher...",
1058acc3-5259-4519-8ed8-ed247a442960,"TITLE: China responds after President Biden calls President Xi Jinping a ""dictator"". OPENING: A day after Secretary of State Antony Blinken met with Chinese President Xi Jinping and made",
1c21a8e8-1077-4712-bff1-68a3f8e62d0c,TITLE: Biden ‘disappointed’ China’s Xi Jinping is skipping G20 summit. OPENING: President Biden says he is,
c6df6d1f-0ba1-4937-a4f7-1e07636d4d10,"TITLE: A succession drama, Chinese style, starring Xi Jinping. OPENING: Nobody knows how long Xi wants to stay in power, or when and how he will appoint a political heir. Keeping everyone guessing is ""Xi’s political genius.""",
4972fa57-5d39-4aaa-800d-e2bdab538b03,"TITLE: China President Xi Jinping under house arrest? Internet reacts to viral claim. OPENING: There are no confirmed reports of the house arrest of Chinese President Xi Jinping. However, the topic has remained a trending one on social media.",
e4d80652-e9ee-42a3-8b88-0c1a73f1e3dc,"TITLE: Bill Gates meets Xi Jinping in Beijing. OPENING: Microsoft co-founder and philanthropist Bill Gates met President Xi Jinping in Beijing on Friday, after his foundation pledged $50 million to help Chinese effor...",
b318e605-8569-4d77-9258-97e116ae8acc,"TITLE: BRICS should counter economic threats, severance of ties — Xi Jinping. OPENING: The Chinese president called on the group’s members to deepen trade and economic cooperation, pointing to the challenges faced by developing countries",
d2a54e3d-9118-4c4d-b75e-13e19fe578e1,"TITLE: New Zealand PM disagrees with Biden, says Xi Jinping not a ‘dictator’. OPENING: SYDNEY (Reuters) - New Zealand Prime Minister Chris Hipkins, ahead of his official trip to China at end of this month, said on Thursday he did not agree with U....",
03788caf-d6f9-4024-a6c9-d0ef8ec9eae5,"TITLE: China to lift restrictions on foreign investment in production — Xi Jinping. OPENING: Xi Jinping also noted the necessity to comprehensively promote cross-border trade in services, investment, expansion of access to markets for digital products a...",
4f5eb453-bd6e-49a9-8cc2-ccbaaf32c3a6,TITLE: How 'Xi Jinping Thought' is meant to make China great again. OPENING: Chinese President Xi Jinping is likely to start a historic third term — and further elevate his ideology in Chinese law and society.,
a44d8bed-07be-4799-842e-18cab705f23b,TITLE: Xi Jinping elected general secretary of CPC Central Committee: communique. OPENING: Xi Jinping was elected general secretary of the 20th Central Committee of the Communist Party of China (CPC) at the committee's first plenary session held on Su...,
634fcc45-115d-4677-b581-b7adfa0eba8e,TITLE: Xi Jinping says extending conflict in Ukraine in no one’s interest. OPENING: Beijing has held a balanced position in the context of the conflict in Ukraine,
37014ba2-16fd-4668-852b-c5d697bc951c,TITLE: The Heat: Xi Jinping address to World Economic Forum. OPENING: Chinese President Xi Jinping addresses the World Economic Forum. What is his message?,
af1f225a-b834-42d6-95c7-150a7479241f,TITLE: The Prince: Searching for Xi Jinping. OPENING: A new podcast about China’s leader,
17c05f44-cf07-4a11-8797-21a77020c68b,"TITLE: Inside Ramaphosa's budding bromance with his 'china', Xi Jinping. OPENING: Nothing impressed the Chinese more than Cyril Ramaphosa swatting away the West on the Russia-Ukraine question with the confidence of Jackie Chan scything throug...",
afe6caa8-f9f3-4a99-b334-290d770e1428,"TITLE: China's Xi Jinping reveals grand development plan for Central Asia at summit. OPENING: China stands ready to synergise development strategies with the five Central Asian nations of Kazakhstan, Kyrgyzstan, Tajikistan, Turkmenistan and Uzbekistan.",
aeaa97f0-2d1e-4baa-a48b-186ed8d21a7b,"TITLE: China's Xi Jinping backs Russia on security issues. OPENING: Xi Jinping has reasserted his country's support for Russia on issues of sovereignty and security in a phone call with Vladimir Putin, state media say.",
6bc9e8ad-f84b-4cf6-96e2-b2b39a61a0d2,TITLE: Xi Jinping addresses 3rd Ministerial Meeting of China-CELAC Forum. OPENING: Chinese President Xi Jinping addressed the third Ministerial Meeting of the Forum of China and the Community of Latin American and Caribbean States (China-CELAC...,
22329834-1e9a-4d8f-9be6-7ebe9472a273,"TITLE: Trump says talks with Xi Jinping possible. OPENING: ""At some point I’ll meet with him,"" US President added",
361fe1fa-cb0a-41b8-9315-321d4c8acf8b,"TITLE: Xi Jinping says he invited Putin to visit China this year. OPENING: Xi Jinping pointed out that the One Belt, One Road initiative had always been ""an important field of cooperation in terms of China-Russia relations""",
a1c60a43-dee7-4cab-a887-61191a95b127,"TITLE: China, Turkey share similar views on Ukrainian issue — Xi Jinping. OPENING: The Chinese president underscored the need for close contacts between Beijing and Ankara",
34dae8cf-4d00-4357-b2f7-436570ace2d3,"TITLE: US-China Relations Impact ""Destiny Of Mankind"": Xi Jinping. OPENING: Chinese President Xi Jinping said on Monday that China-US ties would impact the ""destiny of mankind"", as he met with a group of American senators in Beijing.",
35bd2500-343e-4631-ba51-7f4552646d1c,"TITLE: Xi Jinping meets with State Duma Chairman Vyacheslav Volodin in Beijing. OPENING: Chairing the Russian parliamentary delegation, Vyacheslav Volodin is on an official visit to China",
875d8019-1af4-4ea1-b64a-376853b21eda,TITLE: Expectations for Biden meeting with Xi Jinping at APEC summit. OPENING: President Biden is in Peru for the Asia Pacific Economic Cooperation summit with his upcoming meeting with Xi Jinping at the summit generating significant inter...,
a5f03ae8-42b8-4539-af80-1fafbd929841,TITLE: Xi Jinping elected as President of People's Republic of China. OPENING: Xi Jinping made a public pledge of allegiance to the Constitution at the Great Hall of the People in Beijing on Friday.,
73c56924-ad0e-4085-95d9-dea5633b2e5c,TITLE: Donald Trump invites Xi Jinping to his inauguration - report. OPENING: The inauguration is due to take place in Washington on 21 January (NZ time).,
af8cf9a2-2f55-465b-b413-55c213906481,TITLE: Republicans Skeptical of Joe Biden's Reset Summit with Xi Jinping. OPENING: Republicans raised concerns about Joe Biden's reset meeting with Chinese Leader Xi Jinping to restore communications and cooperation.,
e292233c-1684-457d-ad8c-70179f605307,"TITLE: Lavrov meets with Xi Jinping in Beijing. OPENING: Prior to that, the Chinese leader held a general meeting with the foreign ministers of the Shanghai Cooperation Organization",
d579e364-8b86-4a99-8515-14ca6f4c2815,"TITLE: Xi Jinping makes important instruction on patriotic health campaigns. OPENING: On the 70th anniversary of the launch of the patriotic health campaigns, Xi Jinping, general secretary of the Communist Party of China (CPC) Central Committee, ...",
3d5b2b83-fc3e-4d72-80ce-99b4b1003aad,"TITLE: Xi Jinping Lauds India's 'Panchsheel' Agreement, Nehru's Non-Alligned Movement. OPENING: Xi Jinping highlighted the relevance of the 5 Principles of Peaceful Coexistence, which gained traction with the Non-Aligned Movement, to end the present-day co...",
4228ea23-c859-4197-9ac6-f4cf9111f394,TITLE: China ready to gradually restore cross-border traffic with Russia — Xi Jinping. OPENING: It is noted that strategic contacts between the two countries should be strengthened and growth of welfare of peoples of the two countries should be facilitated...,
f8da7fc4-72cb-46bb-b0e7-e83c4b51fa88,TITLE: China's Xi Jinping skips BRICS Summit for first time; Vladimir Putin attends online — Here's why. OPENING: Xi Jinping and Vladimir Putin missed the 17th BRICS Summit in Brazil. Xi sent PM Li Qiang to attend the talks in Rio de Janeiro,
29610af7-1e93-419a-8962-8a87d0a1e176,"TITLE: Ian Bremmer: Xi Jinping — China's modern-day emperor. OPENING: The last time a Chinese leader had this much power, the result was widespread famine, economic ruin and the deaths of millions of people",
e11c8274-9452-4cab-b99d-ec1cc0ff0531,"TITLE: Putin, Xi Jinping conclude informal talks. OPENING: During an informal lunch, each of the leaders was joined by four delegation members",
60d1a5d2-a5db-4695-99c5-886c5db71dc2,TITLE: Xi Jinping сongratulates President Ilham Aliyev. OPENING: President of the People's Republic of China Xi Jinping sent a congratulatory letter to President of Azerbaijan Ilham Aliyev on the occasion of Azerbaijan's nati...,
de241273-06b4-400d-a1ca-80981919a453,"TITLE: China not to observe Ukrainian crisis quietly — Xi Jinping. OPENING: The Chinese leader pointed out that Beijing ""has no intention to benefit"" from the Ukrainian crisis in any way",
6535643b-b0c4-470a-8fc2-263967e3045b,"TITLE: Xi Jinping expands power, elevating loyalists, forcing out moderates. OPENING: China’s leader, Xi Jinping, extended his formidable dominance on Saturday, advancing a contingent of Communist Party loyalists ready to defend his personal po...",
5795e869-379e-48c7-ab6a-d45b0706e8a6,"TITLE: Xi Jinping to participate in G20, APEC summits, says foreign ministry. OPENING: The G20 summit to be held on November 15-16",
74f07984-4d6d-45b8-930c-fa0583909a38,TITLE: Trump Hails ‘Amazing’ Meeting With China’s Xi Jinping. OPENING: President Trump rated his highly anticipated sit down with Chinese leader Xi Jinping a 12 out of 10. WSJ's Alexander Ward ...,
98bd26bb-ba44-48dc-8c84-cec7a6038f2d,TITLE: Xi Jinping takes Justin Trudeau down a peg. OPENING: National Newswatch: Canada's most comprehensive site for political news and views. Make it a daily habit.,
31afc625-824c-4107-9287-749b3355410b,"TITLE: Show Of Strength: Xi Jinping To Meet Vladimir Putin In Moscow. OPENING: Despite Western criticism of Russia's invasion of Ukraine, Chinese President Xi Jinping will visit Russian President Vladimir Putin on Monday (20 March) to rein...",
4e82f6e0-ff75-4a2a-9568-e352a3c4ed65,TITLE: North Korean leader Kim Jong Un will meet with Chinese leader Xi Jinping. OPENING: China’s Foreign Ministry says that visiting North Korean leader Kim Jong Un will meet with Chinese leader Xi Jinping,
883375f1-1b2c-4595-a372-5c07fc3063cb,"TITLE: Could Covid protests be the undoing of Xi Jinping?. OPENING: With protests gathering pace across China, the big question is whether this could be the undoing of Chinese President Xi Jinping.",
870a1abb-724a-4a48-84d2-12d9c6e730e7,"TITLE: Xi Jinping is stepping down. OPENING: Chinese President Xi Jinping is going to step down pretty soon. At least, that is what the Chinese social media says. And there is evidence to back up the claim...",
aa50197a-0b96-4895-bfde-6c046c2cba69,TITLE: Protesters call for Xi Jinping to step down over harsh COVID rules. OPENING: Protests are intensifying across China amid rising frustration over the government’s zero-COVID strategy and some are even calling for China’s president Xi ...,
2217716a-9e93-4e65-84aa-976e603d5082,TITLE: Reports: Xi Jinping Plans Major 'Leadership Reshuffle' in Chinese Communist Party. OPENING: Chinese dictator Xi Jinping reportedly plans to replace up to half of the Communist Party Central Committee and Politburo Standing Committee.,
c1f3f583-04e1-438a-97c1-13b029d475cd,TITLE: Xi Jinping to attend BRICS leaders virtual meeting. OPENING: Chinese President Xi Jinping has been invited by Brazilian President Luiz Inacio Lula da Silva to participate in the BRICS Leaders Virtual Meeting via video lin...,
af052d35-8c15-43bc-ac38-559100e78bda,"TITLE: Lula and Xi Jinping discuss bilateral and global issues. OPENING: Presidents Xi Jinping of China and Luiz Inácio Lula da Silva of Brazil on Monday held a telephone conference, during which they discussed topics of mutual inte...",
832c7431-abc7-41ad-a968-94f45ee3503d,"TITLE: S Jaishankar Meets Xi Jinping In China, First Since 2020 Galwan Clash. OPENING: External Affairs Minister S Jaishankar and his counterparts from the SCO member nations on Tuesday met Chinese President Xi Jinping.",
9fba267e-5dee-4feb-a755-9d76a596f2a6,"TITLE: Xi Jinping honours martyrs in war of resistance against Japanese aggression. OPENING: During his inspection visit to Yangquan in North China's Shanxi province on Monday, Xi Jinping, the General Secretary of the Communist Party of China (CPC) Cent...",
ebdbdc81-abbc-4d86-a6b7-2e89118d950d,"TITLE: China's Xi Jinping secures a historic third term in power. OPENING: Xi Jinping has secured a historic third term, cementing his position as China's most powerful leader since Mao Zedong.",
55a465a8-5d96-4018-9f71-334f7facaf30,"TITLE: Xi Jinping ‘more powerful than Mao Zedong,’ analysts say. OPENING: Washington [US], October 27 (ANI): Chinese Communist Party leader Xi Jinping’s historic third term as China’s President will likely see more hardline polici...",
a0aedf54-511e-46e8-9b81-15c7277b10dd,"TITLE: Where is Xi Jinping? Chinese president may skip BRICS Summit, was last seen on…, World leaders say…. OPENING: What's surprising is that while Xi Jinping may occasionally skip a conference, his presence is usually unmistakable in Chinese state media. Government-run outle...",
70b9e311-efd6-40f5-a476-8b10707b6c92,"TITLE: G20 summit: Chinese president Xi Jinping likely to skip. OPENING: India News: NEW DELHI: Chinese president Xi Jinping is likely to skip the G20 summit being organised in New Delhi next week, sources said on Thursday.",
b8c5cabe-ff63-4839-b493-794d352c8852,"TITLE: China happy with Russia, US maintaining contacts — Xi Jinping. OPENING: The Chinese leader outlined China’s principled position and said that there are no simple solutions to complex problems",
cf39acc0-2e99-4e3d-b583-64b2257f7d12,"TITLE: Who is Xi Mingze, the only daughter of Chinese President Xi Jinping whose identity was kept secret for years but is now in the spotlight?. OPENING: Xi Mingze is the only child of Chinese President Xi Jinping and his second wife, folk singer Peng Liyuan. Scroll down to know more.",
97f00bbe-6ab0-49c7-b3ec-70122f760f19,"TITLE: PM Modi, Chinese President Xi Jinping exchange greetings at G20 dinner, no meeting scheduled. OPENING: G20 summit: This is the first such engagement since the 2020 Galwan Valley incident.",
b92ed603-c2c6-45d6-a3ac-976061d747f0,"TITLE: Xi Jinping urges China's armed forces to focus on prepping for wars. OPENING: ""It is imperative to conscientiously summarize and apply successful experience in reforms, to master new situations and understand the requirements of the tasks...",
b5bcd8f7-86e3-4e37-a64f-8ec54e91b400,"TITLE: Trump To Speak With Xi Jinping ‘Very Soon’. OPENING: President Donald Trump is expected to hold a phone call with Chinese President Xi Jinping in the coming days, following his recent accusation that Beijing…",
f39bc242-c859-4472-a565-8c7bbb24bc5e,"TITLE: Jaishankar meets China President Xi Jinping during SCO summit, five years after…. OPENING: External Affairs Minister S Jaishankar, on Tuesday, met Chinese President Xi Jinping as both countries attempt to reset ties following the border standoff in ea...",
b3f58163-f455-4dbe-a8af-0a3af0023723,"TITLE: China will modernize military to world-class standards: Xi Jinping. OPENING: Beijing [China], October 16 (ANI): Chinese President Xi Jinping on Sunday vowed to further modernize the country’s military in line with goals for the centena...",
83fac75f-f8be-4951-bf04-f269abed2a79,TITLE: The ways China's Xi Jinping amassed power over a decade. OPENING: BEIJING — China’s Xi Jinping became the country’s top leader a decade ago when he was named general secretary of the Communist Party and chairman of the?...,
e0387abe-cd1a-47e8-a85c-816e3acde714,"TITLE: Chinese President Xi Jinping creates history, wins record third term in power. OPENING: Xi, who was elected on Sunday morning as General Secretary of the Communist Party for 3rd five-year tenure by the new seven-member Standing Committee packed wit...",
93948b22-701e-4f60-82a3-8c3684464ea9,"TITLE: Trump discusses phone call with Chinese President Xi Jinping, says sides will resume trade talks. OPENING: President Trump told reporters Thursday about his phone call with China's Xi Jinping. CBS News' Aaron Navarro reports.",
a202e1d6-a759-4039-b831-681ffd2c93a4,TITLE: Christopher Luxon meets with China's Xi Jinping. OPENING: The Prime Minister has met China's leader on the sidelines of the APEC Summit.,
67fc7610-2db9-4d53-8082-8b9153490e2a,"TITLE: China highly appreciates Russia’s position on Taiwan — Xi Jinping. OPENING: The Chinese president emphasized that ""Taiwan is part of China""",
6a51334a-bc76-4bed-bb4b-ef24325d7183,"TITLE: Video: Chinese President Xi Jinping Arrives For BRICS Meeting, This Happens Next. OPENING: The Chinese president seemed confused and repeatedly looked back, but the doors had already closed.",
4ab820b2-c0f8-44c0-a543-73d0b505208e,"TITLE: US makes mistake in trying to see China as main rival — Xi Jinping. OPENING: ""China and the United States should facilitate the settlement of key regional issues and help to reduce tensions,"" Xi Jinping emphasized",
383c81c1-5bc0-4f7a-b27f-d040001a30f1,TITLE: Chinese president Xi Jinping stresses US-China cooperation in meeting with Bill Gates. OPENING: Chinese leader Xi Jinping said the United States and China can cooperate to “benefit our two countries” in a meeting Friday with Microsoft Corp. co-founder ...,
a5a8c6c0-0dbd-446f-b86c-60a6ddc7eb2c,"TITLE: China parliament hands Xi Jinping historic third term as president. OPENING: Nearly 3,000 members of National People's Congress vote unanimously in Great Hall of the People for Xi, 69, to get precedent-breaking third five-year term.",
cef726e0-dbfc-4e4f-9701-7c4e9bd95fd1,TITLE: Putin says discussed Olympic truce issue with Chinese leader Xi Jinping. OPENING: Chinese President Xi Jinping said at talks with French President Emmanuel Macron in Paris earlier this month that Beijing supported the initiative of the Olympi...,
3778315e-f467-424c-a375-91dc35d90950,TITLE: Jake Sullivan meets with China’s Xi Jinping amid tensions with the U.S.. OPENING: National Security Adviser Jake Sullivan wrapped up a meeting with Chinese President Xi Jinping amid tensions with the United States. NBC News’ Janis Mackey Fr...,
a12422ab-760c-49a7-a979-8bda3d59ae48,TITLE: Bill Gates meets Chinese president Xi Jinping on China visit. OPENING: BEIJING (AP) — Microsoft’s co-founder Bill Gates has met with Chinese President Xi Jinping just days after a visit to Beijing by Tesla CEO Elon Musk.,
a391dcce-0e03-44e0-ab44-cb234c2e51af,TITLE: China: Anti-Xi Jinping protests silenced ahead of 20th Communist Party Congress. OPENING: China's Xi Jinping is expected to secure the Presidential post for a third term after the upcoming Chinese Communist Party meeting.,
caa9c5ac-4c71-45ca-babf-9c0fcfc5e78f,"TITLE: Indonesian president says Putin, Xi Jinping plan to attend G20 summit in person. OPENING: The Chinese Foreign Ministry declined to comment to the news service on plans for travel by the head of state",
f1b34668-ae11-4795-9d32-0bbe3463da65,"TITLE: S Jaishankar Meets Xi Jinping In China, First Since 2020 Galwan Clash. OPENING: External Affairs Minister S Jaishankar and his counterparts from the SCO member nations on Tuesday met Chinese President Xi Jinping.",
23edea82-4c22-4d95-b957-a336d6d96582,"TITLE: China's Xi Jinping secures historic third term. OPENING: Xi Jinping has secured a historic third term as China's leader, state media reported, after a Communist Party Congress in which he cemented his position as the ...",
500b4c2f-80a1-4863-b0ab-cc09d6e9ff60,TITLE: Xi Jinping and Putin strengthen ties in Moscow. OPENING: Russian President Vladimir Putin and his Chinese counterpart Xi Jinping held an informal meeting Monday in Moscow. The Chinese leader is on a state visit.,
4437aedb-20b7-4c02-b70b-82e4cd579553,TITLE: Is China president Xi Jinping ill? Meet 5 men who could replace Xi in China’s Communist Party. OPENING: Rumors have begun circulating that Chinese President Xi Jinping might not be in good health after he suddenly vanished from the public eye in recent months.,
